,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_penalty,param_solver,param_max_depth,param_min_samples_split,param_n_estimators
108,0,30,0.0009979248046875,1.6000711188852805e-06,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'l2', 'random_state': None, 'solver': 'saga'}",1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,0.8933333333333333,0.13727506854649332,78,0.9130434782608695,0.9565217391304348,0.9166666666666666,0.875,0.8333333333333334,0.8989130434782607,0.04172805811271874,LogisticRegression,l2,saga,,,
109,0,30,0.0,0.0,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,newton-cg,,,
110,0,30,0.0,0.0,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,lbfgs,,,
111,0,30,0.00019927024841308593,0.00039854049682617185,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,liblinear,,,
112,0,30,0.00039916038513183595,0.0004888697798968971,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,sag,,,
113,0,30,0.00019941329956054687,0.0003988265991210938,0.0,0.0,0.1,,,"{'C': 0.1, 'penalty': 'elasticnet', 'random_state': None, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,elasticnet,saga,,,
114,0,30,0.0003996849060058594,0.0004895159637320156,0.0,0.0,1.0,,,"{'C': 1.0, 'penalty': 'l1', 'random_state': None, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,newton-cg,,,
115,0,30,0.0003989696502685547,0.0004886361784207821,0.0,0.0,1.0,,,"{'C': 1.0, 'penalty': 'l1', 'random_state': None, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,lbfgs,,,
116,0,30,0.0005986213684082032,0.0004887723548481414,0.0001995563507080078,0.0003991127014160156,1.0,,,"{'C': 1.0, 'penalty': 'l1', 'random_state': None, 'solver': 'liblinear'}",1.0,0.6666666666666666,1.0,1.0,1.0,0.9333333333333332,0.13333333333333336,68,0.9565217391304348,0.9565217391304348,0.9583333333333334,0.9166666666666666,0.875,0.9326086956521739,0.03279736081922714,LogisticRegression,l1,liblinear,,,
117,0,30,0.0,0.0,0.0,0.0,1.0,,,"{'C': 1.0, 'penalty': 'l1', 'random_state': None, 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogisticRegression,l1,sag,,,
